module_name	gene	mean_expression_loop_tal	detection_fraction_loop_tal	mean_expression_other_compartments	loop_tal_specificity_ratio	approx_contribution_rank	curated_exemplar	known_tal_marker	known_transport_or_calcium_gene	notes
R1_MAGMA_Bonferroni_only	CDK12	0.488327693431487	0.414814814814815	0.272856260163192	1.78968843283909	21	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	CFDP1	0.757603758279095	0.57037037037037	0.525801485051996	1.44085511238775	14	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	CHAF1B	0.0256299971427904	0.0277777777777778	0.0152609442542707	1.67945023822282	56	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	CLDN10	1.09326925822337	0.714814814814815	0.245884529117042	4.44627101470342	9	yes	yes	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	CLDN14	0.537357770478667	0.411111111111111	0.0236052186415618	22.7643622740345	18	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	CPNE8	0.515942889728294	0.394444444444444	0.433231515383949	1.19091726067095	19	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	DGKD	0.108858696208446	0.107407407407407	0.164332080205264	0.662431196696598	40	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	DGKH	0.4981209849605	0.37037037037037	0.690201904698225	0.721703289788209	20	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	DXO	0.0460033996332935	0.0462962962962963	0.0199333336332389	2.30786275752291	52	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	DZIP1	0.639629758696598	0.487037037037037	0.162599907197742	3.93376458071998	16	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	GCAT	0.114443724041687	0.103703703703704	0.051270324340163	2.23216303548666	39	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	GCKR	0.00347233592075005	0.0037037037037037	0.00170660474881172	2.0346450392352	65	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	GIPR	0.014818281785809	0.0148148148148148	0.0392720057957388	0.377324307944887	60	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	GLT8D1	0.125868864404409	0.133333333333333	0.0867093404932489	1.4516182828376	37	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	HIBADH	1.35391839007609	0.775925925925926	0.378410905219711	3.57790531092671	5	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	HLA-DQA2	0	0	0.000484631195099064	2.0634204869439e-06	67	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	HLA-DQB2	0	0	0.00189537295285197	5.27600370626229e-07	67	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	KANSL1	1.53294020843201	0.848148148148148	0.969594294660707	1.581011992637	4	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	KCNK5	0.0259001762562734	0.0259259259259259	0.0624933992649449	0.414446599904436	55	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	LAYN	0.0200872582605057	0.0203703703703704	0.0519007709652816	0.387031993935327	57	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	LMAN2	0.195916388466191	0.187037037037037	0.224942172245683	0.870963353111247	29	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	LRRC37A	0.0616900125746152	0.0703703703703704	0.0382975623415698	1.61080779537883	48	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	MINDY4	0.169104731277949	0.162962962962963	0.152979132212618	1.10541044864543	31	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	MRPL33	0.689695421138996	0.518518518518519	0.497034908420274	1.38761968036296	15	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	MXD3	0.0096991116011809	0.0111111111111111	0.011360518428546	0.853756085906566	61	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	NT5DC2	0.0274452270596212	0.0314814814814815	0.0276964272949939	0.990930229966938	54	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PBRM1	0.623427395571285	0.487037037037037	0.442348106494269	1.40935924899229	17	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PDILT	0.0503513220523917	0.05	9.84129549091115e-05	511.627879388577	50	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PKD2	1.1213711171622	0.737037037037037	0.785693140959329	1.42723801224199	7	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PKN1	0.141087687669069	0.140740740740741	0.216329232312139	0.652189657906729	34	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PLCL1	2.75056291622922	0.935185185185185	0.453587951243981	6.06401229049777	1	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PRELID1	0.169304911130355	0.162962962962963	0.225483910889154	0.75085140537026	30	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PRRC2A	0.159540672860517	0.166666666666667	0.193111180907772	0.826159688343226	33	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	PTGS2	0.0848282787274201	0.0759259259259259	0.262159446314055	0.323575139467698	45	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	RAB29	0.0853011894044113	0.0851851851851852	0.0639622693472998	1.33361730190699	44	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	RAB36	0.0494279343589934	0.05	0.020558116303818	2.40430262307209	51	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	RBKS	0.391309448223701	0.331481481481482	0.142642709972449	2.7432838772903	25	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	RFTN2	0.030399607144729	0.0277777777777778	0.136109243079059	0.223347123484658	53	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	RNLS	0.456035133419452	0.335185185185185	0.250593516183823	1.81982015953321	23	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SAG	0	0	0.00059008930101629	1.69465588279919e-06	67	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SHLD2	1.01655396631052	0.666666666666667	0.341315047269947	2.97834499962195	10	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SHROOM3	0.878356978668106	0.568518518518519	0.373228971265139	2.35339977584625	12	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SLC12A3	0.0978235788687904	0.0407407407407407	0.0344648522436681	2.83835765024657	43	no	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SLC30A10	0.00464391266780611	0.0037037037037037	0.00210877696499607	2.20218237523872	64	no	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SLC34A1	0.0013316086853361	0.00185185185185185	0.00212550426575039	0.626490889857185	66	no	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SLC4A1AP	0.128376508593407	0.122222222222222	0.100177107967521	1.2814954525692	36	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SNX17	0.0593202010831299	0.0611111111111111	0.0958755077019653	0.618721119566941	49	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	SPCS1	0.23630679002401	0.209259259259259	0.378465509059643	0.624381310166865	28	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	STAB1	0.0170116937979972	0.0185185185185185	0.0702545481780441	0.242143676061247	58	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	TBCCD1	0.080869768174678	0.0814814814814815	0.0459638619690478	1.75942063940831	46	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	TFAP2B	0.473711028575682	0.383333333333333	0.0751133689140872	6.30661399052526	22	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	TMEM170A	0.133023068466667	0.124074074074074	0.0961375625517846	1.38367423254922	35	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	UGT8	1.10378288671157	0.67962962962963	0.131042129219398	8.4231146568173	8	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	UMOD	1.64605357247974	0.696296296296296	0.320863665708363	5.13007156704926	3	yes	yes	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	VPS13B	1.29542148828036	0.8	0.939852397617655	1.37832439560263	6	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	WDR72	0.989661438383195	0.607407407407407	0.245892782593446	4.02476813235594	11	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	YAF2	0.437816095787036	0.348148148148148	0.346913171634551	1.26203364796483	24	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	ZFPM1	0.1689920963008	0.174074074074074	0.113763478350975	1.48546878369848	32	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_MAGMA_Bonferroni_only	ZNF512	0.280954727800192	0.274074074074074	0.204641489252142	1.37291185894915	27	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	ACP4	0	0	0.000462407490281758	2.16259004974297e-06	80	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	AIF1	0.00868807520113769	0.00740740740740741	0.0224401037346148	0.387167364140506	73	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	ALPL	0.0161812785440674	0.0148148148148148	0.0284220542901335	0.569321232362973	69	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	AP1S3	0.383433733571728	0.314814814814815	0.104197568572745	3.67987215195106	27	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	AQP1	0.105554607246608	0.0796296296296296	0.143109055321465	0.737581610555107	47	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	ASCC3	0.768831822876949	0.566666666666667	0.543251808281323	1.415240245392	13	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	ATG16L1	0.103822877768717	0.105555555555556	0.0902315148654088	1.15062766897966	49	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	ATP6V1G2	0.00606057485462592	0.00740740740740741	0.0036409314336857	1.66456696602052	75	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	BAG6	0.124548366375809	0.122222222222222	0.173330602067061	0.718559591739388	44	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	BNIP1	0.0631196269708586	0.062962962962963	0.0327281387788231	1.92860420413202	56	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CASR	1.6742806260509	0.846296296296296	0.117068784577945	14.3016827140156	2	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CDK12	0.488327693431487	0.414814814814815	0.272856260163192	1.78968843283909	22	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CFDP1	0.757603758279095	0.57037037037037	0.525801485051996	1.44085511238775	14	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CHAF1B	0.0256299971427904	0.0277777777777778	0.0152609442542707	1.67945023822282	66	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CLDN10	1.09326925822337	0.714814814814815	0.245884529117042	4.44627101470342	9	yes	yes	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CLDN14	0.537357770478667	0.411111111111111	0.0236052186415618	22.7643622740345	19	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CPNE8	0.515942889728294	0.394444444444444	0.433231515383949	1.19091726067095	20	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	CRHR1	0	0	0.000343681340677444	2.90966360979987e-06	80	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	DGKD	0.108858696208446	0.107407407407407	0.164332080205264	0.662431196696598	46	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	DGKH	0.4981209849605	0.37037037037037	0.690201904698225	0.721703289788209	21	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	DNAJB11	0.105117039636382	0.105555555555556	0.104532498565478	1.00559195535679	48	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	DXO	0.0460033996332935	0.0462962962962963	0.0199333336332389	2.30786275752291	61	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	DZIP1	0.639629758696598	0.487037037037037	0.162599907197742	3.93376458071998	17	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	F12	0.000848559456281301	0.00185185185185185	0.00191635869931909	0.442798111744265	79	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	FBXL20	0.713886312798299	0.535185185185185	0.435288648304846	1.64002970198826	15	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	GCAT	0.114443724041687	0.103703703703704	0.051270324340163	2.23216303548666	45	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	GCKR	0.00347233592075005	0.0037037037037037	0.00170660474881172	2.0346450392352	77	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	GIPR	0.014818281785809	0.0148148148148148	0.0392720057957388	0.377324307944887	70	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	GLT8D1	0.125868864404409	0.133333333333333	0.0867093404932489	1.4516182828376	43	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	GNL3	0.148973582709143	0.15	0.144994992947866	1.02743949741264	39	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	HIBADH	1.35391839007609	0.775925925925926	0.378410905219711	3.57790531092671	5	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	HLA-DQA2	0	0	0.000484631195099064	2.0634204869439e-06	80	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	HLA-DQB2	0	0	0.00189537295285197	5.27600370626229e-07	80	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	KANSL1	1.53294020843201	0.848148148148148	0.969594294660707	1.581011992637	4	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	KCNK5	0.0259001762562734	0.0259259259259259	0.0624933992649449	0.414446599904436	65	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	LAYN	0.0200872582605057	0.0203703703703704	0.0519007709652816	0.387031993935327	67	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	LMAN2	0.195916388466191	0.187037037037037	0.224942172245683	0.870963353111247	31	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	LRRC37A	0.0616900125746152	0.0703703703703704	0.0382975623415698	1.61080779537883	57	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	MAPT	0.00865009614908086	0.0111111111111111	0.00973623281292379	0.888443859842272	74	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	MED1	0.184892584094263	0.174074074074074	0.154650609144675	1.19555031125513	32	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	MINDY4	0.169104731277949	0.162962962962963	0.152979132212618	1.10541044864543	34	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	MRPL33	0.689695421138996	0.518518518518519	0.497034908420274	1.38761968036296	16	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	MXD3	0.0096991116011809	0.0111111111111111	0.011360518428546	0.853756085906566	72	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	NEK4	0.158803783249127	0.162962962962963	0.132600259083902	1.19761291681211	38	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	NT5DC2	0.0274452270596212	0.0314814814814815	0.0276964272949939	0.990930229966938	64	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PBRM1	0.623427395571285	0.487037037037037	0.442348106494269	1.40935924899229	18	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PDILT	0.0503513220523917	0.05	9.84129549091115e-05	511.627879388577	59	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PKD2	1.1213711171622	0.737037037037037	0.785693140959329	1.42723801224199	7	yes	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PKN1	0.141087687669069	0.140740740740741	0.216329232312139	0.652189657906729	40	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PLCL1	2.75056291622922	0.935185185185185	0.453587951243981	6.06401229049777	1	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PRELID1	0.169304911130355	0.162962962962963	0.225483910889154	0.75085140537026	33	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PRRC2A	0.159540672860517	0.166666666666667	0.193111180907772	0.826159688343226	37	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PTGER1	0.0845139580624093	0.0703703703703704	0.0782844657927967	1.0795750744027	54	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	PTGS2	0.0848282787274201	0.0759259259259259	0.262159446314055	0.323575139467698	53	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	RAB29	0.0853011894044113	0.0851851851851852	0.0639622693472998	1.33361730190699	52	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	RAB36	0.0494279343589934	0.05	0.020558116303818	2.40430262307209	60	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	RBKS	0.391309448223701	0.331481481481482	0.142642709972449	2.7432838772903	26	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	RFTN2	0.030399607144729	0.0277777777777778	0.136109243079059	0.223347123484658	63	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	RGS14	0.0327941774246494	0.0333333333333333	0.0264414605179315	1.24025589139276	62	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	RNLS	0.456035133419452	0.335185185185185	0.250593516183823	1.81982015953321	24	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SAG	0	0	0.00059008930101629	1.69465588279919e-06	80	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SHLD2	1.01655396631052	0.666666666666667	0.341315047269947	2.97834499962195	10	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SHROOM3	0.878356978668106	0.568518518518519	0.373228971265139	2.35339977584625	12	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SLC12A3	0.0978235788687904	0.0407407407407407	0.0344648522436681	2.83835765024657	50	no	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SLC30A10	0.00464391266780611	0.0037037037037037	0.00210877696499607	2.20218237523872	76	no	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SLC34A1	0.0013316086853361	0.00185185185185185	0.00212550426575039	0.626490889857185	78	no	no	yes	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SLC4A1AP	0.128376508593407	0.122222222222222	0.100177107967521	1.2814954525692	42	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SNX17	0.0593202010831299	0.0611111111111111	0.0958755077019653	0.618721119566941	58	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	SPCS1	0.23630679002401	0.209259259259259	0.378465509059643	0.624381310166865	30	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	STAB1	0.0170116937979972	0.0185185185185185	0.0702545481780441	0.242143676061247	68	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	TBCCD1	0.080869768174678	0.0814814814814815	0.0459638619690478	1.75942063940831	55	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	TBX2	0.0950933298421989	0.0888888888888889	0.22965553895698	0.414069396540629	51	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	TFAP2B	0.473711028575682	0.383333333333333	0.0751133689140872	6.30661399052526	23	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	TMEM170A	0.133023068466667	0.124074074074074	0.0961375625517846	1.38367423254922	41	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	TNXB	0.0104165019973992	0.00925925925925926	0.1782812588165	0.058427358030343	71	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	TRIOBP	0.251623787312602	0.238888888888889	0.269171862873532	0.934807170005053	29	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
R1_R2_R3_all_MAGMA_Bonferroni	UGT8	1.10378288671157	0.67962962962963	0.131042129219398	8.4231146568173	8	no	no	no	Descriptive contribution proxy from Loop/TAL expression and specificity; not causal evidence.
