module_name	donor_id	sample_id	disease_status	broad_compartment	n_nuclei	n_genes_detected	mean_module_score	median_module_score	sd_module_score	sem_module_score	detection_fraction_mean	low_cell_count_flag	notes
MAGMA_top50	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	46	0.23840454202292	0.223711983965174	0.0674612419182119	0.0147212498840921	0.173913043478261	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
MAGMA_top50	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	46	0.207749953134244	0.216265702999905	0.107548262745534	0.0010302200498123	0.141860891906772	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
MAGMA_top50	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	46	0.175623609296063	0.177954501828745	0.0740795134222073	0.00216388569185911	0.103576198248998	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
MAGMA_top50	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	46	0.127721124439979	0.118971384271675	0.0829152563020847	0.0162610196099568	0.0535117056856187	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
MAGMA_top50	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	46	0.147407588369788	0.116115099853789	0.125285794717628	0.034748027457051	0.0635451505016722	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
MAGMA_top50	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	46	0.305653749506964	0.2609958282988	0.157555009480694	0.0787775047403471	0.206521739130435	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	70	0.11964200671875	0.103545525487418	0.0859158912141899	0.0010808954498877	0.0665264776375888	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290910	GSM7290910	healthy_control	Endothelial	271	70	0.206500902138379	0.211410469606482	0.0701512195750241	0.00426138310961071	0.151449657353716	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	70	0.186844026744157	0.193925359672019	0.0870800024607412	0.00289944692878888	0.131659803611023	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	70	0.242992304954225	0.262495130926446	0.107109338219831	0.00450214129146192	0.180641090358405	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	70	0.385075544742948	0.405951368845944	0.0841005994752586	0.0156170892604509	0.29704433497537	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	70	0.230072260500948	0.231481867010234	0.0687681547252412	0.00646916382302665	0.174841972187105	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	70	0.18038194232294	0.179292454146635	0.103491424414718	0.000811903491875634	0.119572518815503	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290912	GSM7290912	healthy_control	Endothelial	810	70	0.221944472706328	0.228792232376921	0.0732261631803947	0.00257290511072452	0.164268077601411	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	70	0.196525666290258	0.200381309597487	0.0818725727808309	0.00196670470431415	0.131036188277966	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	70	0.174672291771184	0.163842674803726	0.0754949773008359	0.0101797406625778	0.0916883116883117	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	70	0.359758130035949	0.362654583783548	0.0771989567352757	0.00494215677722966	0.233430913348946	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	70	0.188180563198447	0.183306270459061	0.0489459317711448	0.0130813505117169	0.127551020408163	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	70	0.23067439178044	0.243415407576617	0.0937821809090295	0.00251997041069872	0.17812274368231	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290913	GSM7290913	stone_disease	Endothelial	305	70	0.238273486904448	0.244197892764863	0.0744023560724466	0.00426026651561102	0.203512880562061	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	70	0.223257537592516	0.230592000299568	0.0763051861393774	0.00276606083656825	0.178524497841186	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	70	0.13961018356786	0.125866790294188	0.0860765328933632	0.00207127897501115	0.0723798494499132	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	70	0.424751233040624	0.42838363440043	0.0655888333991385	0.00404438072671025	0.276208582292233	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	70	0.243443445471269	0.230985207989075	0.0411067673665691	0.00897023204915445	0.176190476190476	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	70	0.191589970794539	0.199840352019771	0.0942112866773383	0.000902463266033923	0.132178905696982	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	70	0.191823762612889	0.191823970018556	0.0695878893399966	0.0020326839515168	0.112737688932228	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	70	0.104632644478755	0.106390934969819	0.0660848842897969	0.0129603120979691	0.0450549450549451	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	70	0.158681081870193	0.168913462286	0.0794687229688155	0.0220406581122852	0.0703296703296703	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_MAGMA_Bonferroni_only	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	70	0.319639487508703	0.302945544810275	0.0955544024211714	0.0477772012105857	0.210714285714286	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	84	0.116715582596195	0.102898705812208	0.0802700160309913	0.00100986550758122	0.0656080887562369	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290910	GSM7290910	healthy_control	Endothelial	271	84	0.197377552836048	0.201966369410901	0.0672710953102587	0.00408642802016532	0.148128624143384	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	84	0.181136241505055	0.188395578065082	0.0824948846099515	0.0027467792037667	0.130701615457713	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	84	0.223581431671428	0.241480259479534	0.0960216619087694	0.00403609149434767	0.169611307420495	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	84	0.346194684460232	0.363479714047874	0.0717105756652639	0.0133163195990322	0.277914614121511	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	84	0.222263488186852	0.222354796621199	0.0620752853267588	0.00583955163177481	0.171407501053519	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	84	0.172840720556341	0.171234867171365	0.0942918095866919	0.000739731334182121	0.115969584534946	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290912	GSM7290912	healthy_control	Endothelial	810	84	0.2126142135066	0.219172866840269	0.0684229229298995	0.00240413645138493	0.160435038212816	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	84	0.187003745237186	0.190137426416272	0.0747349934407744	0.00179524910705226	0.126590278350232	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	84	0.165581599155919	0.168550261198459	0.06798029750559	0.00916646144569581	0.0880952380952381	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	84	0.322786726010979	0.321765654214205	0.0686821545708171	0.00439692438915815	0.21326112412178	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	84	0.188309928271537	0.178453544805131	0.0530407273893203	0.0141757306740081	0.129251700680272	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	84	0.217033604978689	0.229271125095135	0.0847157384928775	0.00227635092565849	0.171196493037648	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290913	GSM7290913	stone_disease	Endothelial	305	84	0.225169409269419	0.231118688688442	0.0691183302482559	0.00395770407707072	0.197306791569087	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	84	0.212904195624491	0.22346314552499	0.070547378830294	0.00255734048467668	0.176209248482573	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	84	0.132641629600831	0.114961325569285	0.0791476300318463	0.00190454722671067	0.0702360272423967	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	84	0.377586800132559	0.381603829339761	0.058119108907045	0.00358377778251982	0.251584283903676	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	84	0.227061494861793	0.216189353257502	0.0375261686707648	0.00818888135597428	0.16609977324263	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	84	0.181335047234721	0.188917222503127	0.0856832218380594	0.000820771724401937	0.126923681933776	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	84	0.182721407436215	0.183256134686652	0.0626931009931963	0.00183128503347847	0.108503981797497	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	84	0.101433954029741	0.0943270197490154	0.0586722223460095	0.0115065694864676	0.0434981684981685	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	84	0.15429489878128	0.145538411139936	0.0650170162851243	0.0180324758456687	0.0695970695970696	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R1_R2_R3_all_MAGMA_Bonferroni	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	84	0.282306915084205	0.261636428280015	0.0962979540019449	0.0481489770009725	0.1875	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	1	0.102319202893787	0	0.454935493229124	0.00572347790000646	0.0623615068059513	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Endothelial	271	1	0.16804469366465	0	0.42533132592431	0.0258370380338688	0.158671586715867	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	1	0.136422007423791	0	0.41408344322639	0.01378747053052	0.116407982261641	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	1	0.1543757111731	0	0.420812116678879	0.0176880525819242	0.151943462897526	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	1	0.299696496479222	0	0.454653786832342	0.084427088699309	0.344827586206897	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	1	0.118846627596774	0	0.363148163583096	0.0341621055797799	0.123893805309735	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	1	0.0981705817234922	0	0.387463533988235	0.00303970109599518	0.0783481043820781	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Endothelial	810	1	0.182877096134299	0	0.451205937295323	0.0158537606182704	0.165432098765432	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	1	0.11343418184885	0	0.378000344234289	0.00908014772209531	0.0952106174264283	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	1	0.114259828178505	0	0.445807886189718	0.0601127231108273	0.0727272727272727	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	1	0.182777502401802	0	0.45288241841684	0.0289928259152782	0.155737704918033	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	1	0.33298821393565	0	0.569256064380979	0.152140082732639	0.285714285714286	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	1	0.142853540853689	0	0.397683955616109	0.0106859511183081	0.150902527075812	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Endothelial	305	1	0.184349180088788	0	0.391846425422785	0.022437061050393	0.216393442622951	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	1	0.150509607795056	0	0.376128256691983	0.0136346386530271	0.172141918528252	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	1	0.111569720996715	0	0.481534018839647	0.0115872614224694	0.0746960046323106	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	1	0.177007933182375	0	0.416000205446241	0.0256516715730513	0.17490494296578	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	1	0.152822724135309	0	0.401006062025009	0.0875066968269409	0.142857142857143	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	1	0.137920174501256	0	0.423654233059281	0.00405824393573156	0.118370343182235	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	1	0.169625763397859	0	0.501405168671469	0.0146462013610789	0.110921501706485	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	1	0	0	0	0	0	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	1	0.366972717407254	0	0.908235667989182	0.251899251626176	0.153846153846154	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_MAGMA_Bonferroni_plus_multi_snp_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	1	0	0	0	0	0	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	14	0.102083461983422	0	0.128736550448043	0.00161961599474796	0.0610161443494777	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Endothelial	271	14	0.151760806324393	0.152172821746892	0.11902809069974	0.00723044158533302	0.131523458091724	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	14	0.152597315309547	0.152102867544701	0.123935437588093	0.00412659868774015	0.125910674691162	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	14	0.126527065257441	0.128749961078606	0.104027255825495	0.0043725917055729	0.114462392730944	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Loop_of_Henle_TAL	29	14	0.151790383046655	0.158289126950404	0.0865253765701491	0.0160673590630906	0.182266009852217	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Pericyte_smooth_muscle	113	14	0.183219626616369	0.176762915632	0.11172354143067	0.0105100666913551	0.154235145385588	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Collecting_duct_principal	16248	14	0.135134611723345	0.137860629977578	0.124748905400621	0.00097867115536602	0.0979549131321657	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Endothelial	810	14	0.165962917507964	0.154976109377066	0.120213427040855	0.00422386927537307	0.141269841269841	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Fibroblast_stromal	1733	14	0.139394139971827	0.133540235084604	0.116742519173168	0.00280433427035422	0.104360728711565	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Injured_undifferentiated_epithelial	55	14	0.120128136079595	0.143339757095309	0.113203066805875	0.0152642984141877	0.0701298701298701	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Loop_of_Henle_TAL	244	14	0.13792970588613	0.132430241227557	0.104637415236307	0.00669872408554982	0.112412177985948	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290912	GSM7290912	healthy_control	Pericyte_smooth_muscle	14	14	0.188956753636987	0.175069402453276	0.10205327266729	0.0272748843942871	0.137755102040816	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Collecting_duct_principal	1385	14	0.148829670969934	0.148808537461092	0.116345649428145	0.00312626120581318	0.136565239814337	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Endothelial	305	14	0.159649021094274	0.158781747411447	0.10383110591254	0.0059453518295487	0.166276346604215	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Fibroblast_stromal	761	14	0.161137485784364	0.162243443606553	0.110455662876203	0.00400401465112714	0.164633001689506	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Injured_undifferentiated_epithelial	1727	14	0.0977988597656859	0	0.12623227611194	0.00303755565761901	0.0595169162048143	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Loop_of_Henle_TAL	263	14	0.141764635592233	0.139952302906278	0.0917507995124202	0.00565759666664787	0.128462791960891	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290913	GSM7290913	stone_disease	Pericyte_smooth_muscle	21	14	0.145151741814411	0.141925106056977	0.102152144783734	0.0222914255177881	0.115646258503401	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Collecting_duct_principal	10898	14	0.130060429435632	0.127214826199349	0.116316084183472	0.00111420825387944	0.100647563117741	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Endothelial	1172	14	0.137209631552841	0.127982897355666	0.119776289428571	0.00349870277145697	0.087335446123842	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Fibroblast_stromal	26	14	0.0854405017846728	0	0.117431589042254	0.0230302293861023	0.0357142857142857	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Injured_undifferentiated_epithelial	13	14	0.132363983336718	0.138179399342855	0.121421586210169	0.0336762888483796	0.0659340659340659	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R2_R3_MAGMA_plus_TWAS_proxy	GSM7290914	GSM7290914	stone_disease	Loop_of_Henle_TAL	4	14	0.0956440529617153	0.0550908456287168	0.128773237990558	0.0643866189952792	0.0714285714285714	yes	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Collecting_duct_principal	6318	13	0.102065328067239	0	0.132351588594856	0.00166509626887232	0.0609126549297489	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Endothelial	271	13	0.150508199605911	0.146592142899218	0.121107929499734	0.00735678279489007	0.129435140505251	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Fibroblast_stromal	902	13	0.153841569762297	0.154319484255	0.128489769213562	0.00427824134358531	0.126641651031895	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
R3_MAGMA_Bonferroni_plus_one_snp_TWAS_proxy	GSM7290910	GSM7290910	healthy_control	Injured_undifferentiated_epithelial	566	13	0.124384861725468	0.121429952034264	0.104268975842309	0.00438275195571315	0.111579233487361	no	nucleus-level scores aggregated to donor x broad_compartment; no cell-level inferential test
